date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score,i,project
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.642857143,45,0.357142857,0.956068294,0.076785714,0.81414966,0.863924051,0.922297297,0.931740614,0.926994907,8,mockito
9/15/21 9:33,"(1, 1)",216,Yes,0.4,MLkNN,0.7,49,0.3,0.987276445,0.055357143,0.849387755,0.908554572,0.965517241,0.93902439,0.952086553,9,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.571428571,20,0.428571429,0.982204028,0.1,0.787891156,0.84,0.864705882,0.967105263,0.913043478,0,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.742857143,26,0.257142857,0.546428571,0.067857143,0.856462585,0.888888889,0.894117647,0.993464052,0.941176471,1,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.714285714,25,0.285714286,0.99532902,0.078571429,0.80952381,0.863354037,1,0.863354037,0.926666667,2,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.571428571,20,0.428571429,0.542857143,0.107142857,0.775170068,0.824561404,0.88125,0.927631579,0.903846154,3,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.6,21,0.4,0.989622836,0.082142857,0.831428571,0.867052023,0.882352941,0.980392157,0.92879257,4,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.742857143,26,0.257142857,0.994746046,0.046428571,0.886190476,0.923976608,0.94047619,0.98136646,0.960486322,5,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.771428571,27,0.228571429,0.998464956,0.039285714,0.9,0.937853107,0.943181818,0.994011976,0.967930029,6,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.542857143,19,0.457142857,0.982598523,0.096428571,0.768095238,0.836363636,0.873417722,0.951724138,0.910891089,7,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.542857143,19,0.457142857,0.975845555,0.110714286,0.755034014,0.805031447,0.831168831,0.962406015,0.891986063,8,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,RandomForest,0.657142857,23,0.342857143,0.996575272,0.075,0.854489796,0.889473684,0.894179894,0.994117647,0.941504178,9,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.457142857,16,0.542857143,0.921831941,0.121428571,0.760680272,0.807909605,0.851190476,0.940789474,0.89375,0,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.771428571,27,0.228571429,0.546428571,0.060714286,0.846938776,0.89375,0.953333333,0.934640523,0.943894389,1,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.714285714,25,0.285714286,0.981001096,0.078571429,0.80952381,0.863354037,1,0.863354037,0.926666667,2,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.628571429,22,0.371428571,0.542857143,0.085714286,0.80170068,0.857988166,0.895061728,0.953947368,0.923566879,3,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.657142857,23,0.342857143,0.943893062,0.075,0.842653061,0.877192982,0.892857143,0.980392157,0.934579439,4,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.742857143,26,0.257142857,0.993626775,0.046428571,0.886190476,0.923976608,0.94047619,0.98136646,0.960486322,5,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.771428571,27,0.228571429,0.990745189,0.039285714,0.9,0.937853107,0.943181818,0.994011976,0.967930029,6,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.514285714,18,0.485714286,0.864479895,0.096428571,0.76877551,0.836363636,0.873417722,0.951724138,0.910891089,7,mockito
9/15/21 9:33,"(2, 2)",216,Yes,0.2,DecisionTree,0.542857143,19,0.457142857,0.931409434,0.110714286,0.755034014,0.805031447,0.831168831,0.962406015,0.891986063,8,mockito
